référence,prix
43389624,16.39
86781918,10.28
63640527,43.35
16919403,1.12
59144471,33.9
15485491,2.98
3828417,39.0
84784000,12.87
14416690,17.65
48082753,46.14
72172195,16.2
83041753,29.82
2124077,0.96
96827533,36.54
36936885,34.25
82577801,25.11
9548391,16.8
63258904,38.42
22737865,18.33
19149259,27.6
22856555,33.29
44714122,13.67
70054955,16.54
92578056,16.65
37078818,16.6
53906308,10.92
37995017,13.07
63028086,44.5
65669100,4.71
40282933,25.76
30790501,0.12
8172120,0.0
1026070,40.25
7874830,16.97
52969354,14.13
52103671,28.27
78962049,1.7
15575425,31.05
6988362,18.3
98865147,19.7
35662090,8.76
85094057,42.37
61021428,28.38
52420587,29.94
16646473,44.93
41830832,4.15
71215248,26.92
88623677,10.66
52752505,0.18
76036495,29.23
67410450,90.92
58192546,2.87
82230414,8.22
22903053,9.06
63930545,0.82
3407417,33.75
85873890,17.06
10030361,36.25
63217986,40.0
60042302,28.19
24276152,0.04
57598529,24.84
76774186,32.72
42059177,24.21
86240383,2.8
98816885,19.84
15002311,0.98
93048771,29.35
70628047,11.06
31637676,12.68
85849516,3.0
19265593,50.36
71036638,28.13
3086611,2.54
46151293,38.08
43922043,9.83
96972003,43.35
85279240,1.78
62610920,35.72
12675384,169.8
38548284,35.66
26721741,37.23
39125250,160.84
80505839,11.31
56981139,37.6
80556428,45.89
9606107,4.47
36477833,0.55
20964004,50.12
70546366,19.45
84283315,23.5
29972498,31.91
70812242,21.72
50805030,50.64
9300718,10.25
92515433,5.35
84850816,30.46
9638321,10.49
74001680,6.87
5826498,1.58
53076324,6.17
51947945,6.05
8801948,12.88
27888969,6.66
760943,37.23
48373405,40.16
83567634,39.36
41610456,113.6
96074432,10.08
70569420,33.72
84445187,46.53
36315462,39.73
38293590,18.67
19680878,8.3
28519693,43.11
47901855,33.8
10857589,9.79
90932951,43.57
72076581,44.93
72258289,8.06
16354559,13.24
81786524,35.06
25864978,2.52
88003919,30.78
90567191,0.15
11268581,29.88
73125512,50.87
1803141,40.04
78657263,43.91
39986337,40.69
70099101,36.56
20984714,18.1
61501481,23.97
52981437,42.38
64630987,28.95
86567414,35.03
43697212,21.63
18489956,44.62
1819942,27.05
11538671,43.47
63898591,39.13
82122231,13.79
65659834,39.7
30883183,2.6
43555142,21.43
15011815,16.84
86380900,31.78
9483093,10.44
83059082,24.76
42461598,0.0
18923058,14.23
47277242,29.38
77137490,46.95
97839801,40.3
21999843,26.18
14301349,22.98
26344096,6.0
73114600,0.41
3863278,24.25
83028940,48.32
8741242,5.37
23294507,15.75
96891182,50.5
16294084,13.44
53426781,19.7
12764996,0.69
90446618,31.71
87998778,38.48
12747094,12.99
18151970,42.7
78122643,1.43
27931274,3.49
22811317,36.92
49855807,3.7
19994621,11.71
36995873,20.29
65393810,34.67
647476,22.57
15022774,33.31
2589373,38.03
31825926,197.08
23652741,2.7
67706296,11.71
73462740,20.85
64717736,42.62
11735712,144.56
12181788,183.56
90674550,196.16
86274229,15.17
57766770,18.6
36464768,25.1
29242952,11.9
89340230,2.89
3684177,1.97
5848831,50.87
42125309,0.97
42097083,4.92
48753753,28.93
570166,41.32
30559525,35.05
94373911,6.06
82369285,37.06
16562336,10.03
31510764,12.6
73093743,30.2
83809540,12.88
97982777,50.35
38980021,30.08
84634792,44.38
32144292,156.2
74269281,38.48
37987386,25.19
75385611,10.08
52206543,44.57
72577802,24.47
77305194,8.24
6214225,38.32
18896952,49.52
91777789,25.35
77578276,38.33
25030636,37.97
28932791,37.07
84930268,38.7
30974344,35.33
72914408,0.17
30252996,135.2
94772570,4.58
52944596,12.71
32727575,35.01
28438194,22.71
93125599,5.67
80350504,42.12
8034252,6.51
77540576,39.0
81214154,8.68
75133542,48.49
5667831,38.7
57749202,51.49
96080709,26.2
59828769,0.38
52705002,16.32
36300012,13.49
4009015,45.65
70698963,3.71
81293802,35.52
13382309,1.33
58933017,10.12
69879464,32.73
45839841,10.52
40533719,30.28
82750728,43.3
19958278,17.62
19086224,46.12
42799272,23.26
96956770,32.96
99573021,29.26
94907392,12.79
46683591,49.02
84945020,31.28
90842662,49.53
39681718,0.56
80488686,29.36
38759419,2.55
93856059,48.63
73289057,18.19
65242093,10.35
66561990,1.36
29310434,31.51
94988864,29.22
65194400,23.73
42195949,17.37
54850226,1.62
84544838,13.87
88288921,12.97
13120311,48.28
87106166,9.88
21574684,14.29
89653639,18.54
129484,3.01
25722675,22.22
27939405,40.69
47921877,30.22
26180729,10.17
98032532,31.5
10568403,11.68
65291056,26.53
72357958,28.77
57255641,3.65
44242520,12.46
27128120,48.23
4560172,5.32
78551693,11.32
55300675,43.94
31662015,15.18
53565878,9.4
94055903,28.0
7008969,8.24
88730094,47.32
35563545,25.17
80645843,39.13
60405837,28.96
98071075,15.27
24799612,12.71
70960297,7.52
97998845,7.56
74837684,8.94
87411447,18.19
62097467,10.56
14283759,3.76
89504224,8.94
62012199,11.55
92841024,50.78
35327696,7.09
12616605,5.7
23868878,12.69
23122946,10.43
36491245,7.57
56117782,8.5
53574748,24.73
94301359,22.05
60773120,33.88
32870363,42.39
41092890,41.58
23443965,40.11
52646484,49.16
66737494,29.28
40922780,48.07
56320908,8.21
34779463,1.49
57275773,45.36
38399827,1.35
11077305,22.8
83698115,39.23
30854250,28.79
96580194,32.46
48438702,198.16
79080759,17.95
92204134,21.67
73006229,27.61
66887154,50.44
42186005,41.79
14563359,27.1
31504181,47.4
44268741,13.7
62698257,34.1
74506613,31.51
61046222,20.18
27105401,33.46
67284535,9.3
52787310,1.21
94824944,14.49
72079371,5.98
80907873,4.75
19281274,44.22
58486111,47.07
77862212,22.08
36066445,31.07
25732370,31.42
93631784,23.11
27170479,14.27
12342927,14.59
57145596,17.81
30977461,20.25
40764680,47.85
82524981,10.41
60771772,8.36
42138279,25.2
84722050,13.02
38905764,48.75
80124842,6.53
44828244,92.8
78267547,48.6
11986707,49.57
78024546,37.2
35093289,6.8
11592730,8.85
63469079,23.37
72977205,9.32
50431076,16.28
64038270,49.8
5667111,28.25
99831497,10.04
50851412,22.58
92694438,154.04
21074717,38.14
49984488,142.6
20885086,30.84
28275930,12.0
84713956,9.64
36700465,48.99
97128277,45.27
81665499,7.24
63257244,50.05
18264755,1.83
66367566,187.88
32395732,13.41
73578336,18.99
98897073,28.21
55385362,4.78
32053986,80.72
32144490,55.84
66237372,155.96
3210476,15.95
40442179,41.11
96133486,35.91
70274560,48.39
68205327,15.62
76184768,26.78
35264439,3.29
37346905,48.41
91012894,11.4
5699801,49.17
50853415,32.5
32637878,12.79
97911259,16.67
26587430,8.79
16271419,32.67
45789785,19.88
52795910,35.25
3456267,41.69
36439731,41.96
13449464,8.16
25834151,4.56
16557426,115.56
41237225,30.45
15025345,47.9
66886534,23.68
72890491,35.75
63607372,45.29
83526718,43.25
90308402,21.63
17750692,27.75
23988268,29.79
72558106,24.01
32776624,42.94
21015915,48.96
19443353,1.95
49588068,43.0
11133472,14.58
54365005,41.92
47040927,27.63
99841207,15.65
66590868,33.58
62085218,0.75
4406721,48.63
96953202,55.4
43688789,3.04
53112003,14.59
17513428,21.58
59876014,47.3
77648755,46.71
62805516,2.72
93687011,1.13
20704952,42.78
49208985,10.24
6839901,38.44
69545683,20.36
6652250,28.37
22523011,13.08
39680001,12.42
4702482,172.32
47945092,23.26
38427759,43.52
59234400,159.72
96649740,10.84
88540082,24.49
39657734,49.24
39949831,6.51
82062451,37.92
71184586,12.71
38381258,37.6
92528974,23.92
55596556,33.39
7030561,26.94
53609854,18.78
77926036,27.6
7507068,1.11
2865839,10.07
62570685,11.98
24876950,14.24
51903820,49.94
31280679,39.09
23432833,28.07
38104765,13.54
5212327,22.86
92239801,12.63
12476440,40.11
66103112,35.74
46479803,47.82
38776410,88.88
22749431,23.41
1764841,36.29
99894304,47.73
22564383,15.93
56192414,29.56
63002391,47.66
77340997,30.37
4705387,44.97
68565713,33.56
10205170,24.23
59411476,40.38
25195414,32.71
45560709,50.1
70777930,18.8
25386985,45.15
425938,41.95
13337501,33.9
38157592,36.97
61655676,18.08
98041116,8.63
66536849,50.03
53205012,38.99
99577116,203.72
21135058,4.79
44780712,28.43
36525893,10.45
11116527,16.97
8125967,21.66
24585267,14.12
61005417,9.3
12213313,13.17
75481108,13.35
12486393,25.23
52299562,3.05
20851219,42.55
37826797,39.3
43405489,17.42
58985636,38.5
37919666,21.67
88460859,16.82
97825354,50.6
40293557,8.55
57757617,50.67
5567133,46.41
76808009,41.26
74325332,47.84
20733708,36.98
11303737,34.72
18083402,3.23
1980701,48.56
78023159,48.85
81440689,36.54
51028185,8.25
5863352,50.35
77352725,33.57
9713183,47.89
94958941,12.91
38866751,4.99
45418723,14.95
74268502,13.8
92178454,0.72
58646222,40.68
94380605,9.77
96066483,38.57
51865883,3.73
12025541,1.37
25709490,31.64
61155478,22.09
78045265,23.93
19893219,35.23
92703183,34.27
63694512,30.99
67188022,30.42
49352362,9.37
68642514,70.84
28196594,31.93
57322630,33.94
69675647,40.09
57852825,17.4
20530554,14.07
45277220,41.46
47964555,11.18
86492177,3.91
20099734,25.89
89651986,45.84
71408102,28.57
35181515,29.19
98050617,12.49
92205155,16.06
48804216,44.89
80123615,3.74
51370145,33.11
27688049,48.59
13533846,30.67
52319368,21.9
6930013,4.86
15489278,4.97
1454149,37.29
44803434,29.49
67522615,9.1
42829849,50.31
8778858,41.62
57151854,169.08
20995225,9.69
34688068,26.56
36832648,6.02
51901152,17.64
211717,15.28
21935739,3.03
72365069,3.97
11580363,3.87
93145376,19.78
22135527,29.05
85610507,12.54
40311786,33.63
17839983,13.26
96854002,1.04
32541224,47.66
87617651,11.03
93658488,11.28
74843706,1.56
51112298,21.0
13761254,9.27
85749823,2.61
57421144,3.77
4958697,47.05
22749112,42.99
60882667,50.03
59122560,15.45
87178486,45.01
10341399,23.34
6389985,0.07
89603292,16.39
17981238,31.76
37806274,35.63
36852995,20.69
14892509,36.91
2976624,7.09
33999242,7.43
97900720,26.73
10146445,39.6
73876405,27.68
10311757,10.4
85871593,13.55
30077089,16.09
27654963,6.44
79728209,2.25
70073834,31.41
72037540,50.14
22673680,42.37
89285597,22.99
54005305,24.67
42461594,2.55
39712780,24.44
72213183,7.08
8189338,27.08
34717935,4.3
27681239,36.06
22243812,27.46
42970984,12.82
16978593,9.73
52697995,2.92
55680206,18.92
26519299,8.01
47062943,15.69
19602810,19.92
87770609,50.81
79950333,31.48
1669286,13.43
8070093,7.0
41067217,32.53
6403908,16.64
70503648,24.2
8664974,47.65
32448310,31.62
63632834,37.7
2395633,19.62
36157687,4.66
31275642,17.18
23995543,7.31
51275405,1.54
73388606,28.98
28095160,34.75
70910188,15.4
23629979,30.54
79851169,20.04
64773258,27.8
62979678,74.88
44695152,60.2
86583458,22.97
63027626,25.13
41561152,23.5
79748143,27.61
96202690,13.28
92542400,31.0
85776506,21.77
89350349,50.03
11835489,7.61
33369054,49.04
39147455,9.3
75542780,8.4
61481868,6.4
34088263,15.66
71740506,43.97
92848248,173.48
32034718,17.42
6212749,50.82
39708391,25.06
43438363,32.23
62636707,5.28
22296064,5.56
25896758,29.65
98286818,16.86
59271653,12.27
97880369,11.01
53278945,13.74
31813926,8.22
83400876,163.64
91835536,19.39
96336409,48.05
16450498,39.09
29271317,41.78
28863125,33.54
38236965,16.78
81327082,23.46
26811750,6.66
70405180,9.69
23428611,27.75
19474080,37.38
77148463,1.66
93708590,5.87
1235094,6.47
53962934,26.04
23291200,8.72
81272149,8.77
63817931,38.77
38509759,2.7
9010026,132.6
40907536,8.78
55934589,30.72
13196501,20.11
27395588,37.68
69680394,56.31
58441716,106.0
55461810,17.17
73311070,12.63
18252675,9.95
255130,15.11
54667503,11.25
16194873,2.64
44027473,6.24
62840928,2.58
46809489,39.97
6492207,50.64
65741642,49.69
45885023,46.6
63185192,5.47
34651809,50.1
50565337,32.63
94566306,9.6
12865942,28.48
57737058,19.72
43849354,18.06
72700546,15.39
41278143,14.14
90131455,8.92
70060286,44.77
33255896,3.45
24306412,16.67
31919082,21.91
97694287,6.29
15084493,43.63
6032470,7.71
88691621,22.12
3807371,42.74
16107216,41.87
90512924,43.59
47975995,40.02
74970377,27.46
94932072,154.48
67918522,1.12
1304882,29.85
35449974,20.67
54137136,9.3
1919610,62.15
42649702,43.66
37880206,10.17
39107056,26.64
13341987,45.16
41618767,18.2
77122655,20.33
74261978,3.11
96871829,4.24
73097823,16.28
61012128,8.47
38831327,20.75
58561230,10.82
97645960,35.28
94956649,9.49
45546116,4.97
261713,13.13
44371530,47.47
48620778,42.08
26573632,4.78
61248639,17.39
77503335,16.65
30610509,24.46
78533658,41.27
83816295,14.3
12474728,6.16
99999646,6.41
88277320,3.44
30466372,4.91
25377005,32.38
86170779,33.08
59565788,33.4
73970132,24.77
93802766,46.95
57358539,8.25
77096052,172.6
49105639,5.13
77597557,0.74
8233117,46.33
6458434,4.6
44407150,2.18
15523213,12.21
91016322,14.95
87210413,45.62
2868371,43.12
60331942,16.06
98480654,16.92
4967745,9.94
89045542,48.69
98262987,17.7
83334365,17.02
4234174,11.81
49479645,38.69
14782230,27.32
10141475,38.11
47808750,15.48
25893422,1.88
14335496,3.22
76773254,45.72
13871522,11.62
23455806,14.52
94611617,39.74
74506296,11.47
2778279,16.25
37841508,183.28
34752093,21.36
30791244,24.54
24202475,22.92
49410266,25.66
96552415,28.4
41014728,82.68
80591320,13.39
12363792,9.65
57209690,9.59
48592413,18.07
63542657,4.59
96858101,5.12
41886741,16.4
56837802,8.64
22442833,0.59
40468566,5.4
50435757,3.63
28999372,48.98
16046246,36.05
37674962,10.91
39257561,11.77
47495834,47.35
95868461,0.46
23587689,14.54
95762211,43.22
67912879,39.71
16099436,49.85
35819818,11.41
6776834,43.77
64673703,9.29
3084852,43.55
70193660,40.99
46910849,8.25
60876476,18.17
97150915,50.15
71575301,4.78
4253678,24.94
65908221,5.42
98209800,93.76
36912300,37.9
34429324,22.66
84260568,3.39
52257957,15.86
86223760,16.63
3216350,26.2
16675581,49.74
89290829,16.37
10445956,7.24
26808262,10.3
25713990,50.64
99380334,4.81
26833896,29.08
84837904,32.43
51846954,23.13
6399672,28.29
24940680,2.0
5902140,11.83
79868172,3.98
5074222,11.35
74011670,12.13
20948293,10.76
25478575,0.05
53221241,9.82
12221922,44.88
80319646,0.11
63737747,20.39
71146849,29.95
41627505,16.38
87874194,21.57
74331229,9.84
20098055,35.03
35708808,31.54
89294193,26.66
18175535,7.92
53938626,12.5
33342460,15.18
35913897,19.28
80470865,10.62
52929927,50.52
56235146,0.67
78247137,27.9
3338222,1.39
60084026,29.12
26683568,5.95
68416078,5.99
30101371,26.49
73940705,36.76
22720393,49.09
99411317,43.85
76724760,12.02
19014627,16.35
8737648,15.99
3935627,9.21
4399209,4.84
14290884,194.56
1929867,30.66
35925131,50.23
64392327,30.15
86635601,20.88
30401124,35.63
97391476,7.63
84629954,31.87
88200844,17.42
54207772,18.24
71821595,43.43
81367337,44.47
14836801,12.75
21852866,11.49
2747247,32.65
72456957,20.89
14790629,7.2
30630491,18.91
87433359,38.27
60816452,45.32
34110955,49.51
19645327,45.5
74952757,29.21
72972123,9.43
47300774,22.87
58217496,45.46
3329282,49.66
27809614,7.0
22188477,16.47
77946824,43.2
23871837,26.75
65607978,27.66
69963378,46.32
91914350,26.56
61564354,2.04
25465935,8.88
56886321,21.44
90885958,7.77
31827434,9.2
25018835,4.43
63271565,9.7
6800804,15.05
99409229,2.67
35791972,10.56
25859933,15.09
63068600,0.32
34951914,202.88
74388995,14.42
85309622,21.31
52611055,3.61
23710417,48.24
98553734,36.7
6436287,41.99
63749505,18.75
46178406,30.08
60292540,14.53
64994753,23.83
7810699,34.01
65091167,31.38
56977005,4.01
66457635,16.72
65335808,6.61
30208862,12.26
70668002,19.2
87734703,5.72
2462667,43.53
39119843,0.98
54834420,36.36
36798766,25.46
22676900,37.15
26937994,36.13
76999810,43.34
77543099,41.92
56782284,42.43
26793953,0.37
76471791,11.35
48042997,11.04
17999910,17.28
19629095,14.08
73041167,32.13
44385347,3.44
60184028,49.63
59616559,49.31
55134810,182.44
85688806,0.24
494387,40.7
49547166,24.5
34345713,27.21
47616585,42.43
88820510,1.15
16115450,0.23
81313930,17.51
81189637,50.5
8430860,44.39
88445948,8.92
78673648,2.5
20308922,13.3
17631696,39.64
1346580,33.36
40974613,31.52
45242368,27.44
76693886,23.57
46026332,0.44
33815750,40.52
20129333,4.71
56013547,17.22
31220718,37.47
39003592,12.71
80290821,18.37
84035301,0.0
46100685,26.63
42494811,20.02
7055345,35.11
47607677,9.54
51913690,40.18
51362113,34.46
88325255,50.71
78196861,9.89
51176156,16.4
83822831,44.42
29851031,6.07
4529842,8.49
39770708,10.03
63458658,123.88
87710311,34.47
98971739,0.79
34494864,44.55
28383701,30.18
58295783,7.22
92155261,6.34
47022597,44.43
44227498,0.48
44981695,8.15
78613686,106.0
15554330,12.49
26488424,38.36
20162817,9.8
74967395,42.93
71106013,22.69
78177170,12.44
59277440,1.25
60613655,50.81
64057845,43.94
61016957,47.18
53704186,15.57
44466735,36.7
40078970,0.62
45783602,24.68
22607755,41.29
6014869,14.87
91563997,15.7
33524756,27.67
69169009,5.91
98666794,9.37
50145342,30.83
57905284,50.34
52999420,35.01
79008527,19.47
50976102,35.42
57328917,23.11
2353804,19.96
65568686,13.23
10244603,19.16
11173182,45.16
73418289,0.08
42435074,27.77
4738111,5.6
22455049,18.95
41134315,3.59
29118188,7.58
96641010,199.92
24567099,36.79
1919663,21.32
31852857,44.11
27670427,9.23
70823822,5.92
38008320,11.4
2267287,15.04
4677672,39.14
43024223,8.47
36381225,42.53
13847622,35.53
42073452,27.24
94589655,38.14
94561881,12.25
12167104,19.32
43341996,42.87
46286823,33.54
89683600,38.57
57769156,44.2
38951570,10.53
67254725,48.48
66089827,21.67
92405871,30.27
97057477,17.44
10187138,14.06
45894260,34.65
68108452,9.8
38955922,41.03
34902161,5.23
49460643,24.86
49297964,25.26
68804750,1.17
97747060,7.21
10555653,30.69
72196334,0.02
8710454,23.94
57727619,34.13
3830121,33.38
39965801,37.28
42608353,23.32
77477471,6.69
89288325,11.69
9804489,32.82
89255746,25.94
74717507,24.13
14569869,28.31
41388952,35.33
56103587,38.55
82345710,9.24
98074697,8.84
74371497,2.96
90623377,34.77
73551917,41.83
66169492,14.47
44416407,9.29
45795506,3.98
64749978,111.36
57123723,43.99
75841980,41.29
70633878,6.54
58881548,29.07
78902197,25.55
47117828,34.68
31520271,28.56
58103656,22.33
80305767,25.32
79812745,1.35
28635135,16.83
67163927,7.72
50013428,41.99
10039974,12.36
70630892,39.89
14061153,17.64
64234974,22.45
78304600,33.56
58870411,16.43
13095471,41.03
71026100,25.93
35019582,13.68
17742542,38.83
80333711,23.16
79566087,6.89
69660852,5.47
95373669,9.03
5956289,28.16
38044379,18.27
37850062,19.14
11174184,34.27
79885111,11.4
25672914,39.8
96760491,22.9
87154663,48.93
90583167,7.31
50973343,16.77
34442537,33.61
14422078,34.31
39401582,21.36
98080027,36.31
8797098,14.81
63995348,46.81
30886466,14.18
4806007,14.79
82734172,27.88
45302329,8.69
67678460,43.08
77475455,23.11
33999704,29.57
27705842,45.81
36338249,37.45
17984024,14.26
37150544,47.39
69688546,38.17
17992962,191.56
95936582,15.43
14461945,16.52
86587363,41.16
29410686,121.96
92061730,2.6
95472405,8.37
41713433,24.59
2834150,10.75
76859950,32.51
54090488,24.35
47229600,19.41
85534131,5.45
31218055,1.26
11104046,9.75
62917349,37.32
28319117,0.89
71100262,27.02
22412990,40.3
73325565,37.96
24613535,36.15
29787455,15.22
86356258,10.88
97203014,15.79
99765103,45.08
88145315,12.5
74887702,38.12
2855506,8.71
20029423,50.49
38447481,23.74
19112988,3.73
69468223,2.32
424106,38.85
97456070,21.28
16857683,16.65
23032896,15.61
22753106,43.63
16955767,20.18
93790145,49.76
11864944,7.57
21156122,18.21
31088376,175.96
37449955,41.27
93763131,15.4
99941316,39.93
69402083,36.51
27425441,23.55
54243936,82.44
11147969,15.87
84721366,16.9
5405686,40.07
78371619,48.28
63178632,109.52
48954571,31.77
53482889,34.76
91183392,170.68
57498629,6.34
34814730,0.0
70940780,40.41
11254354,34.43
83745895,38.97
23399177,9.85
93992972,35.63
96280235,49.35
41518659,7.12
32869491,49.75
52740878,31.61
67988782,49.54
80422996,33.51
94491790,18.84
25822748,16.52
3509686,11.15
19249852,14.49
68998217,14.56
46587844,40.16
6600866,15.98
32873182,14.22
10003468,50.86
90724089,28.97
24111341,21.72
98427866,29.5
89932137,27.31
15598531,28.23
97540798,26.27
24196199,43.02
44896862,42.16
6794537,50.78
69859384,13.45
99313439,7.28
27432790,6.54
62978693,37.2
13858467,1.88
59532069,24.81
21273048,58.0
79119567,47.41
18270058,15.49
54034887,23.72
39566341,43.24
45635739,20.05
58081927,3.68
41797206,157.28
905825,36.77
11779764,48.6
48777843,31.98
30558502,37.75
16970065,15.31
16538069,21.78
66512071,24.41
75731793,47.9
67578273,10.42
6507968,33.62
82329003,12.35
68264389,21.18
80885655,41.78
75759927,18.71
46200105,12.48
97855252,22.74
34225381,35.35
37052237,47.32
68208925,1.3
35193886,9.36
